,youtuber,vedio_id,link,vedio_title,description,post_time,views
297, JimmyLim投資,3dyk6Cd-EOE,https://www.youtube.com/watch?v=3dyk6Cd-EOE,【美股分析】30Jun20｜九月美期货仓位大户仍然做空？ 7月开始，小心美股再大跌 ！｜JimmyLim 林锦荣 #美股 #技術分析 #美股走勢 #股票,"【美股分析】30Jun20｜九月美期货仓位大户仍然做空？ 7月开始，小心美股再大跌 ！｜JimmyLim 林锦荣 #美股 #技術分析 #美股走勢 #股票 by JimmyLim投資0距離 6 days ago 24 minutes 12,647 views",6 days,"12,647"
298, Better Trading ,3VGIxDEaYKE,https://www.youtube.com/watch?v=3VGIxDEaYKE,"【程式交易賺錢】3個必用股票推介程式，幫你找出強勢股 | 3 Most Popular Winning Stocks ""Searching Engine""","【程式交易賺錢】3個必用股票推介程式，幫你找出強勢股 | 3 Most Popular Winning Stocks ""Searching Engine"" by Better Trading 10 months ago 7 minutes, 3 seconds 12,509 views",10 months,"12,509"
299, 夜月工作室 ,k-9zoX6E45A,https://www.youtube.com/watch?v=k-9zoX6E45A,#76【股票教學】需要擁有多少資金才可以成為全職投資者？？！,"#76【股票教學】需要擁有多少資金才可以成為全職投資者？？！ by 夜月工作室 2 months ago 5 minutes, 45 seconds 12,249 views",2 months,"12,249"
300, 小楠 Curtis 的投資成長空間 ,W8yfkjXkS_k,https://www.youtube.com/watch?v=W8yfkjXkS_k,如何從零經驗投資股票賺錢? 自學投資6個月賺600美金 (點CC看字幕),"如何從零經驗投資股票賺錢? 自學投資6個月賺600美金 (點CC看字幕) by 小楠 Curtis 的投資成長空間 9 months ago 10 minutes, 17 seconds 12,230 views",9 months,"12,230"
301, Morgan Stock Talk 美国股市谈 ,5BZC3gtqY2I,https://www.youtube.com/watch?v=5BZC3gtqY2I,【20045】美股今日大涨中跌回，英特尔股票盘后大跌，晚上美股期指大跌，明天真要大跌吗？,"【20045】美股今日大涨中跌回，英特尔股票盘后大跌，晚上美股期指大跌，明天真要大跌吗？ by Morgan Stock Talk 美国股市谈 2 months ago 7 minutes, 37 seconds 12,166 views",2 months,"12,166"
302, 少爷兵 ,yXrXQJ__k8Q,https://www.youtube.com/watch?v=yXrXQJ__k8Q,大马股票 | 益纳利美昌 | INARI | 从零开始了解益纳利美昌,"大马股票 | 益纳利美昌 | INARI | 从零开始了解益纳利美昌 by 少爷兵 5 months ago 8 minutes, 5 seconds 12,149 views",5 months,"12,149"
303, Aivestment-你的專業投資伙伴 ,RhTEjarkqWo,https://www.youtube.com/watch?v=RhTEjarkqWo,[ 鉅著 - EP 6 ] 告訴你我的月供股票組合 | 中文字幕,"[ 鉅著 - EP 6 ] 告訴你我的月供股票組合 | 中文字幕 by Aivestment-你的專業投資伙伴 3 months ago 10 minutes, 11 seconds 12,124 views",3 months,"12,124"
304, 陈剑老师投资教育频道 ,nLvun1Bu4k8,https://www.youtube.com/watch?v=nLvun1Bu4k8,谈谈百货公司板块股票 - 百盛 & 永旺 Departmental Store - Parkson & Aeon,"谈谈百货公司板块股票 - 百盛 & 永旺 Departmental Store - Parkson & Aeon by 陈剑老师投资教育频道 2 months ago 6 minutes, 48 seconds 12,091 views",2 months,"12,091"
305, 夜月工作室 ,XejBdCUCJ3E,https://www.youtube.com/watch?v=XejBdCUCJ3E,#75【股票教學】股災時股市越跌，賺越多錢的3種投資工具！！！,"#75【股票教學】股災時股市越跌，賺越多錢的3種投資工具！！！ by 夜月工作室 2 months ago 4 minutes, 52 seconds 12,037 views",2 months,"12,037"
306, 小楠 Curtis 的投資成長空間 ,bk81VvzK5IM,https://www.youtube.com/watch?v=bk81VvzK5IM,美股分析 | Tesla特斯拉股票升值的5個原因 (詳細分析),"美股分析 | Tesla特斯拉股票升值的5個原因 (詳細分析) by 小楠 Curtis 的投資成長空間 10 months ago 11 minutes, 20 seconds 11,976 views",10 months,"11,976"
307, iMoney Magazine ,5LORS7I4Q4A,https://www.youtube.com/watch?v=5LORS7I4Q4A,【iMoney Cafe】下半年要留意的10隻股票 (上),"【iMoney Cafe】下半年要留意的10隻股票 (上) by iMoney Magazine 1 week ago 15 minutes 11,822 views",1 week,"11,822"
308, 陈剑老师投资教育频道 ,EJAMWKTEjDk,https://www.youtube.com/watch?v=EJAMWKTEjDk,财报学习10: 你投资的公司回购股票和你有什么关系？What's Share Buyback and its Impact on Share Price?,"财报学习10: 你投资的公司回购股票和你有什么关系？What's Share Buyback and its Impact on Share Price? by 陈剑老师投资教育频道 5 months ago 15 minutes 11,778 views",5 months,"11,778"
309, Shaun与你投资 ,7EoLVuROItU,https://www.youtube.com/watch?v=7EoLVuROItU,"2020年投资哪些美股, 我赚钱多少 + 如何领取免费股票 (谈特斯拉, Zoom, 波音, 京东等) | Shaun与你投资","2020年投资哪些美股, 我赚钱多少 + 如何领取免费股票 (谈特斯拉, Zoom, 波音, 京东等) | Shaun与你投资 by Shaun与你投资 1 month ago 8 minutes, 5 seconds 11,608 views",1 month,"11,608"
310, 陈剑老师投资教育频道 ,JuUr3o-buYg,https://www.youtube.com/watch?v=JuUr3o-buYg,真实案例！如何搭建出一个完美的股票投资组合？防御性强又有派息？！（资金分配 Part 3/4）,"真实案例！如何搭建出一个完美的股票投资组合？防御性强又有派息？！（资金分配 Part 3/4） by 陈剑老师投资教育频道 9 months ago 10 minutes, 21 seconds 11,573 views",9 months,"11,573"
311, 少爷兵 ,2K3FhmHHKVo,https://www.youtube.com/watch?v=2K3FhmHHKVo,大马股票 | KRONO亚洲 | KRONO | 从零开始了解KRONO亚洲,"大马股票 | KRONO亚洲 | KRONO | 从零开始了解KRONO亚洲 by 少爷兵 1 month ago 10 minutes, 26 seconds 11,428 views",1 month,"11,428"
312, BigLam大林 ,CmcMnvVq1r4,https://www.youtube.com/watch?v=CmcMnvVq1r4,2020年買乜股票好？,"2020年買乜股票好？ by BigLam大林 3 months ago 10 minutes, 55 seconds 11,382 views",3 months,"11,382"
313, BigLam大林 ,Mzo2Uz1bjAs,https://www.youtube.com/watch?v=Mzo2Uz1bjAs,5 隻值得長線持有的股票 : 中華煤氣、恆基地產、盈富基金、中國聯塑 、廣汽集團,"5 隻值得長線持有的股票 : 中華煤氣、恆基地產、盈富基金、中國聯塑 、廣汽集團 by BigLam大林 11 months ago 6 minutes, 29 seconds 11,173 views",11 months,"11,173"
314, Jade 投資理財 ,DZzaR1Ty0hQ,https://www.youtube.com/watch?v=DZzaR1Ty0hQ,【財報分析】股票投資如何解讀三大財務報表？重點會計項目與邏輯｜覺得價值投資 EP6,"【財報分析】股票投資如何解讀三大財務報表？重點會計項目與邏輯｜覺得價值投資 EP6 by Jade 投資理財 10 months ago 11 minutes, 59 seconds 11,166 views",10 months,"11,166"
315, 小楠 Curtis 的投資成長空間 ,lomcw5J-SsA,https://www.youtube.com/watch?v=lomcw5J-SsA,8000 美金股票投資賬戶!  100美金投資挑戰 (點CC看字幕),"8000 美金股票投資賬戶!  100美金投資挑戰 (點CC看字幕) by 小楠 Curtis 的投資成長空間 8 months ago 6 minutes, 7 seconds 11,165 views",8 months,"11,165"
316, BOS巴菲特線上學院 ,R3JiQe4lsu4,https://www.youtube.com/watch?v=R3JiQe4lsu4,【股票高點】股市高點應該投資嗎？投資美國股市 這麼多年來 不斷創新高！回頭看你會發現什麼時候投資都是好點 不要再有這種迷思！投資趁早 把握機會｜BOS巴菲特線上學院,"【股票高點】股市高點應該投資嗎？投資美國股市 這麼多年來 不斷創新高！回頭看你會發現什麼時候投資都是好點 不要再有這種迷思！投資趁早 把握機會｜BOS巴菲特線上學院 by BOS巴菲特線上學院 8 months ago 6 minutes, 25 seconds 11,134 views",8 months,"11,134"
317, 民視新聞網 Formosa TV News network ,9jyAPc3EGPQ,https://www.youtube.com/watch?v=9jyAPc3EGPQ,韓國瑜靠合一股票 賺進8年市長薪資1800萬－民視新聞,"韓國瑜靠合一股票 賺進8年市長薪資1800萬－民視新聞 by 民視新聞網 Formosa TV News network 2 weeks ago 2 minutes, 4 seconds 11,131 views",2 weeks,"11,131"
318, 【CMoney理財寶】官方頻道 Streamed ,rTJtXO6X9rI,https://www.youtube.com/watch?v=rTJtXO6X9rI,權證小哥|揭密大戶的「股票期貨」操盤術，破除你對高風險的迷思！,"權證小哥|揭密大戶的「股票期貨」操盤術，破除你對高風險的迷思！ by 【CMoney理財寶】官方頻道 Streamed 10 months ago 1 hour, 13 minutes 10,951 views",10 months,"10,951"
319, G MONEY ,Wxxhhc10_AU,https://www.youtube.com/watch?v=Wxxhhc10_AU,【台股達人秀】Lesson 50 輕鬆判斷股票反彈或回升｜游庭皓｜蕭又銘｜GMoney,"【台股達人秀】Lesson 50 輕鬆判斷股票反彈或回升｜游庭皓｜蕭又銘｜GMoney by G MONEY 2 months ago 13 minutes, 57 seconds 10,807 views",2 months,"10,807"
320, 陈剑老师投资教育频道 ,h-WJGhfAjME,https://www.youtube.com/watch?v=h-WJGhfAjME,股票“见底回升”的7个条件: 如何计算公司净资产折价？Undervalue？Under what Value? (Part 3/4),"股票“见底回升”的7个条件: 如何计算公司净资产折价？Undervalue？Under what Value? (Part 3/4) by 陈剑老师投资教育频道 8 months ago 12 minutes, 6 seconds 10,784 views",8 months,"10,784"
321, 米達lee ,eLR9uueqgj8,https://www.youtube.com/watch?v=eLR9uueqgj8,股票新手 - 如何掛價才容易買到或賣出股票(什麼是內盤?什麼是外盤?),"股票新手 - 如何掛價才容易買到或賣出股票(什麼是內盤?什麼是外盤?) by 米達lee 10 months ago 5 minutes, 40 seconds 10,668 views",10 months,"10,668"
322, 陈剑老师投资教育频道 ,ua2nk4xg2Nk,https://www.youtube.com/watch?v=ua2nk4xg2Nk,"学股票: 想趁低吸纳？先了解这3种股价""下跌成因 & 回升条件""！Three Different Types of ""Financial Turnaround""!","学股票: 想趁低吸纳？先了解这3种股价""下跌成因 & 回升条件""！Three Different Types of ""Financial Turnaround""! by 陈剑老师投资教育频道 8 months ago 15 minutes 10,629 views",8 months,"10,629"
323, 阳光财经 ,9Nm_or34P-Q,https://www.youtube.com/watch?v=9Nm_or34P-Q,迪士尼股票分析(DIS)，迪士尼会不会在疫情持续爆发中倒下？迪士尼未来的业绩增长点在哪里？迪士尼K线图怎么看？美股赚钱2020； DISNEY STOCK ANALYSIS,"迪士尼股票分析(DIS)，迪士尼会不会在疫情持续爆发中倒下？迪士尼未来的业绩增长点在哪里？迪士尼K线图怎么看？美股赚钱2020； DISNEY STOCK ANALYSIS by 阳光财经 3 weeks ago 9 minutes, 34 seconds 10,617 views",3 weeks,"10,617"
324, 少爷兵 ,4qv_v79pXYA,https://www.youtube.com/watch?v=4qv_v79pXYA,大马股票 | 世霸动力 | SERBADK | 从零开始了解世霸动力,"大马股票 | 世霸动力 | SERBADK | 从零开始了解世霸动力 by 少爷兵 3 weeks ago 11 minutes, 47 seconds 10,534 views",3 weeks,"10,534"
325, 無名草堂 ,wH2PzZhcbmA,https://www.youtube.com/watch?v=wH2PzZhcbmA,台積電的股票可以買嗎？20200424,"台積電的股票可以買嗎？20200424 by 無名草堂 2 months ago 8 minutes, 48 seconds 10,526 views",2 months,"10,526"
326, 陈剑老师投资教育频道 ,XfgPxDzIzeg,https://www.youtube.com/watch?v=XfgPxDzIzeg,股票“见底回升”的7个条件 - Bottom Fishing (Part 1/4),"股票“见底回升”的7个条件 - Bottom Fishing (Part 1/4) by 陈剑老师投资教育频道 8 months ago 10 minutes, 46 seconds 10,513 views",8 months,"10,513"
327, 少爷兵 ,jq8XDhclkmY,https://www.youtube.com/watch?v=jq8XDhclkmY,大马股票 | 大马交易所 | BURSA | 从零开始了解大马交易所,"大马股票 | 大马交易所 | BURSA | 从零开始了解大马交易所 by 少爷兵 1 month ago 16 minutes 10,305 views",1 month,"10,305"
328, 九菜财经脱口秀 ,YuZunL6zAuI,https://www.youtube.com/watch?v=YuZunL6zAuI,股票作手回忆录 杰西利弗莫尔自传 大投机家（完整版）第4回 每周3更新 共32集,"股票作手回忆录 杰西利弗莫尔自传 大投机家（完整版）第4回 每周3更新 共32集 by 九菜财经脱口秀 6 months ago 21 minutes 10,219 views",6 months,"10,219"
329, 日盛證券 ,2ITzQFe5bvE,https://www.youtube.com/watch?v=2ITzQFe5bvE,股票如何買在便宜價？日盛證券「合理股價」來教您！,"股票如何買在便宜價？日盛證券「合理股價」來教您！ by 日盛證券 4 months ago 2 minutes, 16 seconds 10,185 views",4 months,"10,185"
330, Raga Finance 金融財經台 Streamed ,6HXyc2f51DU,https://www.youtube.com/watch?v=6HXyc2f51DU,Raga Finance：股票梗係炒呢D 20200702 「新股，新股及新股：物管，電子煙，B股」 - 主持：Casper、殺手、Sin,"Raga Finance：股票梗係炒呢D 20200702 「新股，新股及新股：物管，電子煙，B股」 - 主持：Casper、殺手、Sin by Raga Finance 金融財經台 Streamed 4 days ago 1 hour, 13 minutes 10,123 views",4 days,"10,123"
331, 陈剑老师投资教育频道 ,d-zMvn5-n04,https://www.youtube.com/watch?v=d-zMvn5-n04,"财报学习5: 什么是库存股？公司回购股票是怎样操作的? What is Treasury Share and Share Buyback? (Shareholder Equity, Part 4)","财报学习5: 什么是库存股？公司回购股票是怎样操作的? What is Treasury Share and Share Buyback? (Shareholder Equity, Part 4) by 陈剑老师投资教育频道 6 months ago 14 minutes, 53 seconds 10,014 views",6 months,"10,014"
332, 小楠 Curtis 的投資成長空間 ,KLUireGZXQU,https://www.youtube.com/watch?v=KLUireGZXQU,6支投資初學者該考慮的股票 (點CC看字幕),"6支投資初學者該考慮的股票 (點CC看字幕) by 小楠 Curtis 的投資成長空間 8 months ago 5 minutes, 29 seconds 9,977 views",8 months,"9,977"
333, 少爷兵 ,Q30dfiAOjpY,https://www.youtube.com/watch?v=Q30dfiAOjpY,大马股票 | 丽鸿集团 | 从零开始了解丽鸿集团,"大马股票 | 丽鸿集团 | 从零开始了解丽鸿集团 by 少爷兵 8 months ago 9 minutes 9,875 views",8 months,"9,875"
334, Andy Lee ,UB7KK07S5_0,https://www.youtube.com/watch?v=UB7KK07S5_0,技术分析凭什么可以盈利？解读股票外汇市场三大公理，盘点新手最常遇到的交易误区【123交易法核心课番外篇】,"技术分析凭什么可以盈利？解读股票外汇市场三大公理，盘点新手最常遇到的交易误区【123交易法核心课番外篇】 by Andy Lee 7 months ago 33 minutes 9,815 views",7 months,"9,815"
335, 飛機仔 ,ITW5yZoKCvw,https://www.youtube.com/watch?v=ITW5yZoKCvw,港股 | 巴菲特看淡香港股市港股股票美國股市股票 | 股神2020巴郡波克夏股東會沽清航空股 | 價值投資時機未到 | 股票分析理財教學,"港股 | 巴菲特看淡香港股市港股股票美國股市股票 | 股神2020巴郡波克夏股東會沽清航空股 | 價值投資時機未到 | 股票分析理財教學 by 飛機仔 2 months ago 10 minutes, 3 seconds 9,799 views",2 months,"9,799"
336, 少爷兵 ,1_bBup-LbCQ,https://www.youtube.com/watch?v=1_bBup-LbCQ,大马股票 | 佳利敏石油 | CARIMIN | 从零开始了解佳利敏石油,"大马股票 | 佳利敏石油 | CARIMIN | 从零开始了解佳利敏石油 by 少爷兵 2 months ago 11 minutes, 46 seconds 9,514 views",2 months,"9,514"
337, 蕾咪 Rami ,WVyiYu3UQ98,https://www.youtube.com/watch?v=WVyiYu3UQ98,[蕾咪] 投資教學-股票投資新手必學的4個判斷指標，找到自己的專屬投資策略！,"[蕾咪] 投資教學-股票投資新手必學的4個判斷指標，找到自己的專屬投資策略！ by 蕾咪 Rami 8 months ago 10 minutes, 42 seconds 9,476 views",8 months,"9,476"
338, 民視新聞網 Formosa TV News network ,QQBRqBSGOkQ,https://www.youtube.com/watch?v=QQBRqBSGOkQ,韓國瑜專挑未上市櫃股票 中天生技賺近8千萬－民視新聞,"韓國瑜專挑未上市櫃股票 中天生技賺近8千萬－民視新聞 by 民視新聞網 Formosa TV News network 7 months ago 2 minutes, 44 seconds 9,230 views",7 months,"9,230"
339, 陈剑老师投资教育频道 ,tOqjYJYOWJA,https://www.youtube.com/watch?v=tOqjYJYOWJA,学投资：股神巴菲特买了多少只股票？（资金分配 Part 2/4）,"学投资：股神巴菲特买了多少只股票？（资金分配 Part 2/4） by 陈剑老师投资教育频道 9 months ago 7 minutes, 39 seconds 9,110 views",9 months,"9,110"
340, 视野环球财经 ,EDZFuhAFMtg,https://www.youtube.com/watch?v=EDZFuhAFMtg,美股分析 强者恒强继续涨，中概股补刀！原油、黄金走势！不想追高？又怕踏空？这只股票接近标准答案！,"美股分析 强者恒强继续涨，中概股补刀！原油、黄金走势！不想追高？又怕踏空？这只股票接近标准答案！ by 视野环球财经 5 hours ago 17 minutes 9,050 views",5 hours,"9,050"
341, 北美刘忙 ,sm9KwDowEs0,https://www.youtube.com/watch?v=sm9KwDowEs0,加拿大炒股工具，网站，股票选择，股票分析，投资工具,"加拿大炒股工具，网站，股票选择，股票分析，投资工具 by 北美刘忙 6 months ago 12 minutes, 49 seconds 8,992 views",6 months,"8,992"
342, 夜月工作室 ,QCGDJ7oATBQ,https://www.youtube.com/watch?v=QCGDJ7oATBQ,#77【股票教學】為什麼跟著“莊家”買股票就可以賺大錢？？？,"#77【股票教學】為什麼跟著“莊家”買股票就可以賺大錢？？？ by 夜月工作室 1 month ago 4 minutes, 30 seconds 8,963 views",1 month,"8,963"
343, 陈剑老师投资教育频道 ,vnh3ENsxtLA,https://www.youtube.com/watch?v=vnh3ENsxtLA,爆发期已到?! 漫谈TWS蓝牙耳机股票投资主题 (Part 2/2),"爆发期已到?! 漫谈TWS蓝牙耳机股票投资主题 (Part 2/2) by 陈剑老师投资教育频道 2 months ago 27 minutes 8,911 views",2 months,"8,911"
344, D,PD1oBZ2jyCs,https://www.youtube.com/watch?v=PD1oBZ2jyCs,蔣匡文 股票升到9月會出事? 中國變差2024年轉好 算命非宿命靠後天  （D100 蔣權天下 主持：蔣匡文 梁家權）,"蔣匡文 股票升到9月會出事? 中國變差2024年轉好 算命非宿命靠後天  （D100 蔣權天下 主持：蔣匡文 梁家權） by D100 Radio 8 hours ago 47 minutes 8,815 views",8 hours,"8,815"
345, 小左第一视角Mr Z ,Qd5v1AuGD8M,https://www.youtube.com/watch?v=Qd5v1AuGD8M,美股分享：6支优质快消品股票；如何通过技术分析，挑选出适合波段交易的优质股票？【小左操盘日记】20200621星期日,"美股分享：6支优质快消品股票；如何通过技术分析，挑选出适合波段交易的优质股票？【小左操盘日记】20200621星期日 by 小左第一视角Mr Z 2 weeks ago 25 minutes 8,705 views",2 weeks,"8,705"
346, 贝奇说股Beckie Analysis ,ogLOLeIPgWA,https://www.youtube.com/watch?v=ogLOLeIPgWA,"美股分析|美股交易|股票交易系统里的 GTD , GTC, GTEM 分别指的是什么？ 怎么用你才不会吃亏？（9）","美股分析|美股交易|股票交易系统里的 GTD , GTC, GTEM 分别指的是什么？ 怎么用你才不会吃亏？（9） by 贝奇说股Beckie Analysis 6 months ago 6 minutes, 1 second 8,651 views",6 months,"8,651"
347, 陈剑老师投资教育频道 ,j6lv9sfDUkI,https://www.youtube.com/watch?v=j6lv9sfDUkI,什么是“不良资产”？为什么分析银行、信贷公司股票都要看这个指标？Non-performing Loan Explained (Part.1),"什么是“不良资产”？为什么分析银行、信贷公司股票都要看这个指标？Non-performing Loan Explained (Part.1) by 陈剑老师投资教育频道 1 week ago 25 minutes 8,422 views",1 week,"8,422"
348, 廖兄 ,h2ib_T5EJ-U,https://www.youtube.com/watch?v=h2ib_T5EJ-U,"【股票分析】宜特(3289) : 您願意給自己個機會,看懂量嗎?","【股票分析】宜特(3289) : 您願意給自己個機會,看懂量嗎? by 廖兄 1 month ago 44 minutes 8,418 views",1 month,"8,418"
349, 老李玩钱 ,MjhmszNyX5g,https://www.youtube.com/watch?v=MjhmszNyX5g,在美国怎么开股票账户？！美股开户，新手攻略！怎么买卖股票。股民留言评论分享，来和老李聊聊~,"在美国怎么开股票账户？！美股开户，新手攻略！怎么买卖股票。股民留言评论分享，来和老李聊聊~ by 老李玩钱 3 months ago 12 minutes, 56 seconds 8,271 views",3 months,"8,271"
350, R&D Talks 富民投資 ,9SNE_AlAWjY,https://www.youtube.com/watch?v=9SNE_AlAWjY,第32期：只需輸入股票名字，小學生都會的股票研究程式，含各方面的分析與估價,"第32期：只需輸入股票名字，小學生都會的股票研究程式，含各方面的分析與估價 by R&D Talks 富民投資 3 months ago 24 minutes 8,248 views",3 months,"8,248"
351, 理財最給力 ,_ofz81eaJ3A,https://www.youtube.com/watch?v=_ofz81eaJ3A,【理財最給力-第13集】股票總是買得太晚！出得太早！抱不夠久? 小賺大賠?別煩! 均線女王 林恩如教你怎麼判斷進出好時機!!!,"【理財最給力-第13集】股票總是買得太晚！出得太早！抱不夠久? 小賺大賠?別煩! 均線女王 林恩如教你怎麼判斷進出好時機!!! by 理財最給力 1 month ago 51 minutes 8,035 views",1 month,"8,035"
352, C&K GO! ,1ne6uukW2t8,https://www.youtube.com/watch?v=1ne6uukW2t8,如何無壓力投資|股票投資需要多少個股|CK財富自由股息實戰EP3,"如何無壓力投資|股票投資需要多少個股|CK財富自由股息實戰EP3 by C&K GO! 7 months ago 6 minutes, 54 seconds 7,959 views",7 months,"7,959"
353, Chinesefn中文投資網 ,6colZLYHQNA,https://www.youtube.com/watch?v=6colZLYHQNA,"【Crazy老王06/10/20短评】实体经济股票（银行航空邮轮）与高科技成长股两极分化严重，恐慌接近历史新低，ETF(UVXY,TVIX）出现机会！","【Crazy老王06/10/20短评】实体经济股票（银行航空邮轮）与高科技成长股两极分化严重，恐慌接近历史新低，ETF(UVXY,TVIX）出现机会！ by Chinesefn中文投資網 3 weeks ago 14 minutes, 11 seconds 7,864 views",3 weeks,"7,864"
354, 少爷兵 ,0sbFJ6tyR7Y,https://www.youtube.com/watch?v=0sbFJ6tyR7Y,大马股票 | 吉运速递 | GDEX | 从零开始了解吉运速递,"大马股票 | 吉运速递 | GDEX | 从零开始了解吉运速递 by 少爷兵 4 months ago 7 minutes, 55 seconds 7,800 views",4 months,"7,800"
355, ETtoday新聞雲 ,-O6bLzrZWwY,https://www.youtube.com/watch?v=-O6bLzrZWwY,從成交量看股票漲跌趨勢(以0056、國巨為例)│台股達人秀│游庭皓 蕭又銘,"從成交量看股票漲跌趨勢(以0056、國巨為例)│台股達人秀│游庭皓 蕭又銘 by ETtoday新聞雲 4 months ago 17 minutes 7,780 views",4 months,"7,780"
356, AMB鈔短線 ,JNmJQkb3T6I,https://www.youtube.com/watch?v=JNmJQkb3T6I,投資股票怎麼選？教你如何找到潛力明星飆馬股🐎,"投資股票怎麼選？教你如何找到潛力明星飆馬股🐎 by AMB鈔短線 10 months ago 6 minutes, 19 seconds 7,694 views",10 months,"7,694"
357, 專職人生 Old Wu ,H_5V-HDc2vU,https://www.youtube.com/watch?v=H_5V-HDc2vU,網友推薦股票超級棒適合存股！！“”但有一檔需要特別注意“”,"網友推薦股票超級棒適合存股！！“”但有一檔需要特別注意“” by 專職人生 Old Wu 3 months ago 5 minutes, 44 seconds 7,687 views",3 months,"7,687"
358, 李浚豪Felix價值投資 ,88R7tkYzjrA,https://www.youtube.com/watch?v=88R7tkYzjrA,個股分析 | Beyond meat超越肉類股票分析 ! Beyond Meat未來10倍股票?,"個股分析 | Beyond meat超越肉類股票分析 ! Beyond Meat未來10倍股票? by 李浚豪Felix價值投資 2 months ago 14 minutes, 33 seconds 7,594 views",2 months,"7,594"
359, 猫眼儿观世界 ,oZvV3IqKrWA,https://www.youtube.com/watch?v=oZvV3IqKrWA,股票投资分析6大流派，你属于哪一派？【动画】,"股票投资分析6大流派，你属于哪一派？【动画】 by 猫眼儿观世界 3 months ago 5 minutes, 1 second 7,553 views",3 months,"7,553"
360, 先探i投資 ,S1zcf6CeOpk,https://www.youtube.com/watch?v=S1zcf6CeOpk,股票投資【生技女王投資勝經#6】生技股飆漲內幕,"股票投資【生技女王投資勝經#6】生技股飆漲內幕 by 先探i投資 4 days ago 23 minutes 7,489 views",4 days,"7,489"
361, 無名草堂 ,ZltmiRKRN-s,https://www.youtube.com/watch?v=ZltmiRKRN-s,股票教學 |  新手10大問(下)，免費選股網站。,"股票教學 |  新手10大問(下)，免費選股網站。 by 無名草堂 8 months ago 3 minutes, 52 seconds 7,486 views",8 months,"7,486"
362, 今周刊 ,ji3yEm0ZCO4,https://www.youtube.com/watch?v=ji3yEm0ZCO4,【今周刊】謝金河：大選過後，看好2020台灣股票市場！,"【今周刊】謝金河：大選過後，看好2020台灣股票市場！ by 今周刊 5 months ago 4 minutes, 34 seconds 7,408 views",5 months,"7,408"
363, 鏡週刊 ,PbOVa2adHa8,https://www.youtube.com/watch?v=PbOVa2adHa8,鏡週刊 達人理財》股票就要眼見為憑 技術派大師 蕭明道的快狠準波段操作術,"鏡週刊 達人理財》股票就要眼見為憑 技術派大師 蕭明道的快狠準波段操作術 by 鏡週刊 3 months ago 4 minutes, 18 seconds 7,392 views",3 months,"7,392"
364, 少爷兵 ,LEAqLxEPxnc,https://www.youtube.com/watch?v=LEAqLxEPxnc,大马股票 | 霹雳运通 | PTRANS | 从零开始了解霹雳运通,"大马股票 | 霹雳运通 | PTRANS | 从零开始了解霹雳运通 by 少爷兵 3 months ago 9 minutes, 5 seconds 7,265 views",3 months,"7,265"
365, 楊雲翔 ,MIbs7iWeSI8,https://www.youtube.com/watch?v=MIbs7iWeSI8,20190723影音教學：股票如何做空 (放空)｜案例：1201味全｜無券賣出、借券、短線做空,"20190723影音教學：股票如何做空 (放空)｜案例：1201味全｜無券賣出、借券、短線做空 by 楊雲翔 11 months ago 7 minutes, 36 seconds 7,260 views",11 months,"7,260"
366, 飞云金教 ,nwydEU4sfm0,https://www.youtube.com/watch?v=nwydEU4sfm0,股票PE是什么？快速了解市盈率 如何算？分几类？如何用？,"股票PE是什么？快速了解市盈率 如何算？分几类？如何用？ by 飞云金教 6 months ago 33 minutes 7,195 views",6 months,"7,195"
367, 少爷兵 ,eEOHb_FFtTY,https://www.youtube.com/watch?v=eEOHb_FFtTY,大马股票 | SCGM | 从零开始了解SCGM,"大马股票 | SCGM | 从零开始了解SCGM by 少爷兵 4 months ago 9 minutes, 28 seconds 7,167 views",4 months,"7,167"
368, Oli Capital ,H14gS3ViQyY,https://www.youtube.com/watch?v=H14gS3ViQyY,黄金 ETF - 澳洲股票观察单 - 如何在澳洲股市里面搜索与组建蓝筹股 Watchlist 以及如果分级投资组合，怎么止损止盈建立闹钟。澳股指南 故事策略,"黄金 ETF - 澳洲股票观察单 - 如何在澳洲股市里面搜索与组建蓝筹股 Watchlist 以及如果分级投资组合，怎么止损止盈建立闹钟。澳股指南 故事策略 by Oli Capital 2 months ago 48 minutes 7,144 views",2 months,"7,144"
369, 小楠 Curtis 的投資成長空間 ,W3HShQXXcR4,https://www.youtube.com/watch?v=W3HShQXXcR4,美股分析 | Nvidia股票分析 - 跟比特幣息息相關的股票!? (點擊CC看字幕),"美股分析 | Nvidia股票分析 - 跟比特幣息息相關的股票!? (點擊CC看字幕) by 小楠 Curtis 的投資成長空間 8 months ago 7 minutes, 4 seconds 7,095 views",8 months,"7,095"
370, G MONEY ,L4XUOWEuhGA,https://www.youtube.com/watch?v=L4XUOWEuhGA,GMoney【投資不NG】Lesson 46 股票套牢怎麼辦？｜林以炘｜江慶財,"GMoney【投資不NG】Lesson 46 股票套牢怎麼辦？｜林以炘｜江慶財 by G MONEY 3 months ago 20 minutes 7,085 views",3 months,"7,085"
